seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	72749399	72749407	9	*	X00796	257194	71868625	72748405	879781	-	993	upstream	993	NEGR1
chr1	72749415	72749425	11	*	X00797	257194	71868625	72748405	879781	-	1009	upstream	1009	NEGR1
chr1	75139626	75139638	13	*	X00799	127254	75033795	75139422	105628	-	203	upstream	203	ERICH3
chr1	76539872	76539881	10	*	X00804	256435	76540389	77096669	556281	+	507	upstream	507	ST6GALNAC3
chr1	77747340	77747348	9	*	X00805	26289	77747662	78025654	277993	+	313	upstream	313	AK5
chr1	78446025	78446058	34	*	X00807	8880	78412167	78444777	32611	-	1247	upstream	1247	FUBP1
chr1	84543644	84543652	9	*	X00817	5567	84543745	84704181	160437	+	92	upstream	92	PRKACB
chr1	85668456	85668464	9	*	X00826	84144	85623356	85666728	43373	-	1727	upstream	1727	SYDE2
chr1	86046147	86046179	33	*	X00832	3491	86046444	86049648	3205	+	264	upstream	264	CCN1
chr1	86046268	86046282	15	*	X00833	3491	86046444	86049648	3205	+	161	upstream	161	CCN1
chr1	86622567	86622575	9	*	X00835	255631	86194916	86622446	427531	-	120	upstream	120	COL24A1
chr1	86623303	86623314	12	*	X00836	255631	86194916	86622446	427531	-	856	upstream	856	COL24A1
chr1	87379276	87379285	10	*	X00837	9653	87380335	87575681	195347	+	1049	upstream	1049	HS2ST1
chr1	89989894	89989903	10	*	X00841	23507	89990397	90063420	73024	+	493	upstream	493	LRRC8B
chr1	90098250	90098258	9	*	X00842	400761	90090408	90098453	8046	-	0	inside	194	LRRC8C-DT
chr1	90098250	90098258	9	*	X00842	84230	90098644	90185094	86451	+	385	upstream	385	LRRC8C
chr1	91183046	91183054	9	*	X00850	343472	91177579	91182794	5216	-	251	upstream	251	BARHL2
chr1	92495483	92495492	10	*	X00859	253152	92495533	92529093	33561	+	40	upstream	40	EPHX4
chr1	92764312	92764321	10	*	X00861	11146	92711955	92764566	52612	-	0	inside	244	GLMN
chr1	92764312	92764321	10	*	X00861	79871	92764522	92853732	89211	+	200	upstream	200	RPAP2
chr1	93544951	93544959	9	*	X00865	22823	93544792	93604638	59847	+	0	inside	158	MTF2
chr1	93646936	93646947	12	*	X00866	50999	93615299	93646246	30948	-	689	upstream	689	TMED5
chr1	93812023	93812031	9	*	X00867	100131564	93775666	93811368	35703	-	654	upstream	654	CCDC18-AS1
chr1	94312512	94312521	10	*	X00869	8412	94027343	94312706	285364	-	0	inside	184	BCAR3
chr1	94883671	94883680	10	*	X00870	5825	94883933	94984219	100287	+	252	upstream	252	ABCD3
chr1	94883785	94883795	11	*	X00871	5825	94883933	94984219	100287	+	137	upstream	137	ABCD3
chr1	99469244	99469252	9	*	X00882	100129620	99469832	99614408	144577	+	579	upstream	579	LOC100129620
chr1	100315685	100315694	10	*	X00885	178	100315640	100389579	73940	+	0	inside	44	AGL
chr1	100731328	100731336	9	*	X00886	8634	100731714	100758325	26612	+	377	upstream	377	RTCA
chr1	100731376	100731384	9	*	X00887	8634	100731714	100758325	26612	+	329	upstream	329	RTCA
chr1	101360090	101360099	10	*	X00891	148867	101361632	101447311	85680	+	1532	upstream	1532	SLC30A7
chr1	104067723	104067736	14	*	X00894	55599	104068578	104097859	29282	+	841	upstream	841	RNPC3
chr1	104067739	104067759	21	*	X00895	55599	104068578	104097859	29282	+	818	upstream	818	RNPC3
chr1	104067765	104067776	12	*	X00896	55599	104068578	104097859	29282	+	801	upstream	801	RNPC3
chr1	107599037	107599045	9	*	X00898	55170	107599267	107601916	2650	+	221	upstream	221	PRMT6
chr1	108506983	108506993	11	*	X00900	100873946	108507065	108537229	30165	+	71	upstream	71	VAV3-AS1
chr1	108508319	108508328	10	*	X00901	10451	108113782	108507545	393764	-	773	upstream	773	VAV3
chr1	109642685	109642693	9	*	X00907	677766	109642815	109643234	420	+	121	upstream	121	SCARNA2
chr1	109642923	109642931	9	*	X00908	677766	109642815	109643234	420	+	0	inside	107	SCARNA2
chr1	109642951	109642959	9	*	X00909	677766	109642815	109643234	420	+	0	inside	135	SCARNA2
chr1	109656324	109656332	9	*	X00910	127003	109648573	109656479	7907	-	0	inside	146	C1orf194
chr1	109656324	109656332	9	*	X00910	57535	109656585	109749403	92819	+	252	upstream	252	ELAPOR1
chr1	109825823	109825832	10	*	X00912	84722	109822176	109825808	3633	-	14	upstream	14	PSRC1
chr1	109825962	109825970	9	*	X00913	84722	109822176	109825808	3633	-	153	upstream	153	PSRC1
chr1	109825973	109825981	9	*	X00914	84722	109822176	109825808	3633	-	164	upstream	164	PSRC1
chr1	109941514	109941522	9	*	X00915	6272	109852188	109940563	88376	-	950	upstream	950	SORT1
chr1	109969071	109969079	9	*	X00916	5686	109941653	109969108	27456	-	0	inside	28	PSMA5
chr1	109970186	109970196	11	*	X00917	5686	109941653	109969108	27456	-	1077	upstream	1077	PSMA5
chr1	110052353	110052362	10	*	X00918	57463	110049446	110052336	2891	-	16	upstream	16	AMIGO1
chr1	110052389	110052400	12	*	X00919	57463	110049446	110052336	2891	-	52	upstream	52	AMIGO1
chr1	110052413	110052427	15	*	X00920	57463	110049446	110052336	2891	-	76	upstream	76	AMIGO1
chr1	110052994	110053037	44	*	X00921	57463	110049446	110052336	2891	-	657	upstream	657	AMIGO1
chr1	110198222	110198230	9	*	X00923	2946	110198698	110226619	27922	+	467	upstream	467	GSTM2
chr1	110198222	110198230	9	*	X00923	2948	110198698	110208123	9426	+	467	upstream	467	GSTM4
chr1	110198629	110198637	9	*	X00924	2946	110198698	110226619	27922	+	60	upstream	60	GSTM2
chr1	110198629	110198637	9	*	X00924	2948	110198698	110208123	9426	+	60	upstream	60	GSTM4
chr1	110230661	110230670	10	*	X00927	2944	110230418	110236367	5950	+	0	inside	242	GSTM1
chr1	110453342	110453350	9	*	X00928	1435	110453233	110473616	20384	+	0	inside	108	CSF1
chr1	110453360	110453378	19	*	X00929	1435	110453233	110473616	20384	+	0	inside	126	CSF1
chr1	110527392	110527401	10	*	X00931	10768	110527387	110566364	38978	+	0	inside	4	AHCYL1
chr1	111684220	111684231	12	*	X00939	128338	111659954	111682838	22885	-	1381	upstream	1381	DRAM2
chr1	112282705	112282720	16	*	X00941	100506343	112282463	112290420	7958	+	0	inside	241	INKA2-AS1
chr1	112532166	112532174	9	*	X00942	3752	112318454	112531777	213324	-	388	upstream	388	KCND3
chr1	112532166	112532174	9	*	X00942	643355	112533190	112541463	8274	+	1015	upstream	1015	LINC01750
chr1	112532828	112532842	15	*	X00943	3752	112318454	112531777	213324	-	1050	upstream	1050	KCND3
chr1	112532828	112532842	15	*	X00943	643355	112533190	112541463	8274	+	347	upstream	347	LINC01750
chr1	112532845	112532853	9	*	X00944	3752	112318454	112531777	213324	-	1067	upstream	1067	KCND3
chr1	112532845	112532853	9	*	X00944	643355	112533190	112541463	8274	+	336	upstream	336	LINC01750
chr1	112532862	112532871	10	*	X00945	3752	112318454	112531777	213324	-	1084	upstream	1084	KCND3
chr1	112532862	112532871	10	*	X00945	643355	112533190	112541463	8274	+	318	upstream	318	LINC01750
chr1	112532978	112532986	9	*	X00946	3752	112318454	112531777	213324	-	1200	upstream	1200	KCND3
chr1	112532978	112532986	9	*	X00946	643355	112533190	112541463	8274	+	203	upstream	203	LINC01750
chr1	112533126	112533139	14	*	X00947	3752	112318454	112531777	213324	-	1348	upstream	1348	KCND3
chr1	112533126	112533139	14	*	X00947	643355	112533190	112541463	8274	+	50	upstream	50	LINC01750
chr1	113160341	113160379	39	*	X00951	829	113162075	113214241	52167	+	1695	upstream	1695	CAPZA1
chr1	113216506	113216514	9	*	X00952	4343	113217048	113243368	26321	+	533	upstream	533	MOV10
chr1	113498685	113498694	10	*	X00958	6566	113454470	113498975	44506	-	0	inside	280	SLC16A1
chr1	113499225	113499233	9	*	X00959	6566	113454470	113498975	44506	-	249	upstream	249	SLC16A1
chr1	113499918	113499926	9	*	X00960	6566	113454470	113498975	44506	-	942	upstream	942	SLC16A1
chr1	113615469	113615477	9	*	X00963	9860	113615831	113667342	51512	+	353	upstream	353	LRIG2
chr1	114446911	114446919	9	*	X00965	64858	114447915	114456708	8794	+	995	upstream	995	DCLRE1B
chr1	115053833	115053846	14	*	X00970	51592	114935399	115053781	118383	-	51	upstream	51	TRIM33
chr1	115053892	115053902	11	*	X00971	51592	114935399	115053781	118383	-	110	upstream	110	TRIM33
chr1	115300646	115300655	10	*	X00973	7812	115259534	115300671	41138	-	0	inside	15	CSDE1
chr1	115881131	115881139	9	*	X00975	4803	115828537	115880857	52321	-	273	upstream	273	NGF
chr1	116184160	116184182	23	*	X00976	81839	116184574	116240845	56272	+	391	upstream	391	VANGL1
chr1	116184257	116184265	9	*	X00977	81839	116184574	116240845	56272	+	308	upstream	308	VANGL1
chr1	117601515	117601523	9	*	X00986	8458	117602949	117645491	42543	+	1425	upstream	1425	TTF2
chr1	117909428	117909440	13	*	X00987	10905	117910085	118068320	158236	+	644	upstream	644	MAN1A2
chr1	118472633	118472645	13	*	X00990	10885	118472372	118503049	30678	+	0	inside	260	WDR3
chr1	118472633	118472645	13	*	X00990	54834	118406107	118472302	66196	-	330	upstream	330	GDAP2
chr1	118472870	118472878	9	*	X00991	54834	118406107	118472302	66196	-	567	upstream	567	GDAP2
chr1	145506507	145506522	16	*	X01009	9939	145507557	145513535	5979	+	1034	upstream	1034	RBM8A
chr1	147012710	147012726	17	*	X01013	607	147013182	147098015	84834	+	455	upstream	455	BCL9
chr1	147012951	147012993	43	*	X01014	607	147013182	147098015	84834	+	188	upstream	188	BCL9
chr1	147012996	147013004	9	*	X01015	607	147013182	147098015	84834	+	177	upstream	177	BCL9
chr1	150208363	150208398	36	*	X01032	81611	150190717	150208504	17788	-	0	inside	105	ANP32E
chr1	150208401	150208410	10	*	X01033	81611	150190717	150208504	17788	-	0	inside	93	ANP32E
chr1	150208413	150208423	11	*	X01034	81611	150190717	150208504	17788	-	0	inside	80	ANP32E
chr1	150335496	150335506	11	*	X01036	23248	150336990	150449041	112052	+	1483	upstream	1483	RPRD2
chr1	150335508	150335517	10	*	X01037	23248	150336990	150449041	112052	+	1472	upstream	1472	RPRD2
chr1	150335519	150335543	25	*	X01038	23248	150336990	150449041	112052	+	1446	upstream	1446	RPRD2
chr1	150336611	150336620	10	*	X01039	23248	150336990	150449041	112052	+	369	upstream	369	RPRD2
chr1	150337053	150337061	9	*	X01040	23248	150336990	150449041	112052	+	0	inside	62	RPRD2
chr1	151030697	151030706	10	*	X01046	10962	151032151	151040973	8823	+	1444	upstream	1444	MLLT11
chr1	151170603	151170612	10	*	X01049	8394	151171021	151222007	50987	+	408	upstream	408	PIP5K1A
chr1	151170878	151170888	11	*	X01050	8394	151171021	151222007	50987	+	132	upstream	132	PIP5K1A
chr1	151253677	151253685	9	*	X01051	57592	151254094	151264381	10288	+	408	upstream	408	ZNF687
chr1	151319542	151319551	10	*	X01052	5993	151313116	151319769	6654	-	0	inside	217	RFX5
chr1	151345335	151345343	9	*	X01053	8991	151336778	151345210	8433	-	124	upstream	124	SELENBP1
chr1	151512817	151512825	9	*	X01057	7286	151512781	151556059	43279	+	0	inside	35	TUFT1
chr1	151584579	151584587	9	*	X01059	81609	151584541	151671559	87019	+	0	inside	37	SNX27
chr1	151811164	151811173	10	*	X01060	100132111	151810945	151816641	5697	+	0	inside	218	C2CD4D-AS1
chr1	151883404	151883412	9	*	X01063	117145	151843343	151882361	39019	-	1042	upstream	1042	THEM4
chr1	151883480	151883488	9	*	X01064	117145	151843343	151882361	39019	-	1118	upstream	1118	THEM4
chr1	152009447	152009455	9	*	X01065	6282	152004982	152009511	4530	-	0	inside	55	S100A11
chr1	153518061	153518072	12	*	X01067	6275	153516095	153518282	2188	-	0	inside	209	S100A4
chr1	153518084	153518092	9	*	X01068	6275	153516095	153518282	2188	-	0	inside	189	S100A4
chr1	153651295	153651307	13	*	X01071	4881	153651164	153666468	15305	+	0	inside	130	NPR1
chr1	153747848	153747858	11	*	X01073	11000	153747768	153752633	4866	+	0	inside	79	SLC27A3
chr1	153939678	153939689	12	*	X01080	148327	153940315	153946840	6526	+	625	upstream	625	CREB3L4
chr1	154193265	154193275	11	*	X01081	25912	154179183	154193273	14091	-	0	overlapStart	0	C1orf43
chr1	154193278	154193287	10	*	X01082	25912	154179183	154193273	14091	-	4	upstream	4	C1orf43
chr1	154475050	154475058	9	*	X01084	126669	154451954	154474526	22573	-	523	upstream	523	SHE
chr1	154909792	154909800	9	*	X01094	10654	154897208	154909484	12277	-	307	upstream	307	PMVK
chr1	155098976	155098987	12	*	X01102	1942	155100349	155107386	7038	+	1361	upstream	1361	EFNA1
chr1	155099005	155099014	10	*	X01103	1942	155100349	155107386	7038	+	1334	upstream	1334	EFNA1
chr1	155099444	155099452	9	*	X01104	1942	155100349	155107386	7038	+	896	upstream	896	EFNA1
chr1	155099583	155099591	9	*	X01105	1942	155100349	155107386	7038	+	757	upstream	757	EFNA1
chr1	155099844	155099854	11	*	X01106	1942	155100349	155107386	7038	+	494	upstream	494	EFNA1
chr1	155532380	155532388	9	*	X01108	55870	155305052	155532585	227534	-	0	inside	196	ASH1L
chr1	155532715	155532724	10	*	X01109	55870	155305052	155532585	227534	-	129	upstream	129	ASH1L
chr1	155658260	155658268	9	*	X01110	7818	155658882	155708800	49919	+	613	upstream	613	DAP3
chr1	155658573	155658582	10	*	X01111	7818	155658882	155708800	49919	+	299	upstream	299	DAP3
chr1	156182240	156182249	10	*	X01118	100527963	156182779	156213123	30345	+	529	upstream	529	PMF1-BGLAP
chr1	156182240	156182249	10	*	X01118	11243	156182779	156209868	27090	+	529	upstream	529	PMF1
chr1	156251005	156251013	9	*	X01120	84283	156252704	156262234	9531	+	1690	upstream	1690	TMEM79
chr1	156251204	156251212	9	*	X01121	84283	156252704	156262234	9531	+	1491	upstream	1491	TMEM79
chr1	156471012	156471021	10	*	X01124	4209	156433513	156470634	37122	-	377	upstream	377	MEF2D
chr1	156647775	156647813	39	*	X01132	10763	156638556	156647189	8634	-	585	upstream	585	NES
chr1	156698321	156698331	11	*	X01133	51093	156698263	156706752	8490	+	0	inside	57	RRNAD1
chr1	156698321	156698331	11	*	X01133	81875	156692413	156698211	5799	-	109	upstream	109	ISG20L2
chr1	156830262	156830270	9	*	X01137	3645	156810665	156828712	18048	-	1549	upstream	1549	INSRR
chr1	157962730	157962739	10	*	X01146	55243	157963063	158065844	102782	+	323	upstream	323	KIRREL1
chr1	157962744	157962772	29	*	X01147	55243	157963063	158065844	102782	+	290	upstream	290	KIRREL1
chr1	157963016	157963029	14	*	X01148	55243	157963063	158065844	102782	+	33	upstream	33	KIRREL1
chr1	157963301	157963309	9	*	X01149	55243	157963063	158065844	102782	+	0	inside	237	KIRREL1
chr1	157963312	157963337	26	*	X01150	55243	157963063	158065844	102782	+	0	inside	248	KIRREL1
chr1	158968877	158968903	27	*	X01151	3428	158969758	159024945	55188	+	854	upstream	854	IFI16
chr1	161103513	161103528	16	*	X01171	9191	161090769	161102478	11710	-	1034	upstream	1034	DEDD
chr1	161228726	161228734	9	*	X01172	654790	161228517	161255240	26724	+	0	inside	208	PCP4L1
chr1	162530514	162530525	12	*	X01176	6675	162531296	162569633	38338	+	770	upstream	770	UAP1
chr1	165325971	165325979	9	*	X01191	4009	165171104	165325952	154849	-	18	upstream	18	LMX1A
chr1	165600083	165600092	10	*	X01193	4259	165600110	165625372	25263	+	17	upstream	17	MGST3
chr1	166808743	166808751	9	*	X01196	57645	166808724	166823709	14986	+	0	inside	18	POGK
chr1	166944275	166944289	15	*	X01197	387597	166882441	166944561	62121	-	0	inside	271	ILDR2
chr1	166944275	166944289	15	*	X01197	84944	166944819	166991447	46629	+	529	upstream	529	MAEL
chr1	166944304	166944312	9	*	X01198	387597	166882441	166944561	62121	-	0	inside	248	ILDR2
chr1	166944304	166944312	9	*	X01198	84944	166944819	166991447	46629	+	506	upstream	506	MAEL
chr1	167189923	167189932	10	*	X01202	5451	167190066	167396582	206517	+	133	upstream	133	POU2F1
chr1	167522946	167522955	10	*	X01205	8804	167510251	167523056	12806	-	0	inside	100	CREG1
chr1	167907499	167907509	11	*	X01207	25874	167885913	167906307	20395	-	1191	upstream	1191	MPC2
chr1	169338320	169338331	12	*	X01209	29922	169101769	169337186	235418	-	1133	upstream	1133	NME7
chr1	169429888	169429896	9	*	X01210	57821	169364114	169429907	65794	-	0	inside	10	CCDC181
chr1	170632982	170632990	9	*	X01213	5396	170633313	170708541	75229	+	322	upstream	322	PRRX1
chr1	171810506	171810516	11	*	X01218	26052	171810618	172387567	576950	+	101	upstream	101	DNM3
chr1	172501718	172501726	9	*	X01221	51430	172502260	172580973	78714	+	533	upstream	533	SUCO
chr1	173446197	173446205	9	*	X01223	100506023	173204199	173446294	242096	-	0	inside	88	LOC100506023
chr1	173446197	173446205	9	*	X01223	9588	173446486	173457946	11461	+	280	upstream	280	PRDX6
chr1	174128470	174128488	19	*	X01228	9910	174128552	174964445	835894	+	63	upstream	63	RABGAP1L
chr1	174128529	174128537	9	*	X01229	9910	174128552	174964445	835894	+	14	upstream	14	RABGAP1L
chr1	175162207	175162215	9	*	X01235	9674	175126123	175162229	36107	-	0	inside	13	KIAA0040
chr1	176176405	176176419	15	*	X01237	64326	175913967	176176370	262404	-	34	upstream	34	COP1
chr1	178062841	178062850	10	*	X01240	100302401	178060643	178063128	2486	-	0	inside	277	RASAL2-AS1
chr1	178062841	178062850	10	*	X01240	9462	178062864	178448648	385785	+	13	upstream	13	RASAL2
chr1	178694279	178694294	16	*	X01246	55103	178694300	178889237	194938	+	5	upstream	5	RALGPS2
chr1	179199194	179199202	9	*	X01248	27	179068462	179198819	130358	-	374	upstream	374	ABL2
chr1	179199608	179199616	9	*	X01249	27	179068462	179198819	130358	-	788	upstream	788	ABL2
chr1	180197614	180197623	10	*	X01253	89884	180199433	180244188	44756	+	1809	upstream	1809	LHX4
chr1	180198349	180198357	9	*	X01254	89884	180199433	180244188	44756	+	1075	upstream	1075	LHX4
chr1	180471773	180471781	9	*	X01260	84320	180257352	180472022	214671	-	0	inside	240	ACBD6
chr1	180472106	180472115	10	*	X01261	84320	180257352	180472022	214671	-	83	upstream	83	ACBD6
chr1	180991939	180991948	10	*	X01265	10228	180942176	180992046	49871	-	0	inside	97	STX6
chr1	181057895	181057903	9	*	X01266	51278	181057638	181059979	2342	+	0	inside	256	IER5
chr1	181451475	181451491	17	*	X01267	777	181452686	181775921	323236	+	1194	upstream	1194	CACNA1E
chr1	182362263	182362271	9	*	X01270	2752	182350839	182361341	10503	-	921	upstream	921	GLUL
chr1	182573759	182573767	9	*	X01272	6004	182567758	182573548	5791	-	210	upstream	210	RGS16
chr1	183442043	183442054	12	*	X01278	284649	183430011	183441117	11107	-	925	upstream	925	SMG7-AS1
chr1	183442552	183442565	14	*	X01279	284649	183430011	183441117	11107	-	1434	upstream	1434	SMG7-AS1
chr1	184006890	184006926	37	*	X01282	23127	183898796	184006878	108083	-	11	upstream	11	COLGALT2
chr1	184020823	184020831	9	*	X01283	116461	184020811	184043344	22534	+	0	inside	11	TSEN15
chr1	184354142	184354180	39	*	X01284	81563	184356150	184598155	242006	+	1969	upstream	1969	C1orf21
chr1	184355886	184355902	17	*	X01285	81563	184356150	184598155	242006	+	247	upstream	247	C1orf21
chr1	184355904	184355918	15	*	X01286	81563	184356150	184598155	242006	+	231	upstream	231	C1orf21
chr1	184355925	184355954	30	*	X01287	81563	184356150	184598155	242006	+	195	upstream	195	C1orf21
chr1	184723795	184723805	11	*	X01292	80267	184659625	184724041	64417	-	0	inside	235	EDEM3
chr1	184944019	184944028	10	*	X01293	116496	184760159	184943718	183560	-	300	upstream	300	NIBAN1
chr1	184944031	184944041	11	*	X01294	116496	184760159	184943718	183560	-	312	upstream	312	NIBAN1
chr1	185126366	185126378	13	*	X01295	54823	185126192	185260913	134722	+	0	inside	173	SWT1
chr1	185126366	185126378	13	*	X01295	81627	185087218	185126230	39013	-	135	upstream	135	TRMT1L
chr1	185127402	185127414	13	*	X01296	81627	185087218	185126230	39013	-	1171	upstream	1171	TRMT1L
chr1	186343579	186343587	9	*	X01298	54953	186344890	186390503	45614	+	1302	upstream	1302	ODR4
chr1	186344386	186344395	10	*	X01299	54953	186344890	186390503	45614	+	494	upstream	494	ODR4
chr1	186345127	186345155	29	*	X01300	54953	186344890	186390503	45614	+	0	inside	236	ODR4
chr1	186345127	186345155	29	*	X01300	7175	186280786	186344864	64079	-	262	upstream	262	TPR
chr1	186797818	186797853	36	*	X01302	5321	186798032	186958113	160082	+	178	upstream	178	PLA2G4A
chr1	186797856	186797864	9	*	X01303	5321	186798032	186958113	160082	+	167	upstream	167	PLA2G4A
chr1	193090817	193090825	9	*	X01304	79577	193091088	193223942	132855	+	262	upstream	262	CDC73
chr1	193090859	193090867	9	*	X01305	79577	193091088	193223942	132855	+	220	upstream	220	CDC73
chr1	193090913	193090924	12	*	X01306	79577	193091088	193223942	132855	+	163	upstream	163	CDC73
chr1	197170594	197170605	12	*	X01309	23418	197170592	197447585	276994	+	0	inside	1	CRB1
chr1	197170594	197170605	12	*	X01309	360023	197122814	197169672	46859	-	921	upstream	921	ZBTB41
chr1	197881756	197881776	21	*	X01316	56956	197881635	197901715	20081	+	0	inside	120	LHX9
chr1	200992791	200992805	15	*	X01325	23046	200938514	200992828	54315	-	0	inside	22	KIF21B
chr1	201476508	201476516	9	*	X01331	1465	201452658	201476387	23730	-	120	upstream	120	CSRP1
chr1	201617233	201617242	10	*	X01332	89796	201617450	201796102	178653	+	207	upstream	207	NAV1
chr1	203096683	203096691	9	*	X01346	134	203096836	203136533	39698	+	144	upstream	144	ADORA1
chr1	203242351	203242359	9	*	X01350	1118	203181959	203241937	59979	-	413	upstream	413	CHIT1
chr1	203275925	203275949	25	*	X01352	730227	203267886	203274453	6568	-	1471	upstream	1471	LINC01136
chr1	203275960	203275971	12	*	X01353	730227	203267886	203274453	6568	-	1506	upstream	1506	LINC01136
chr1	203275978	203276003	26	*	X01354	730227	203267886	203274453	6568	-	1524	upstream	1524	LINC01136
